[5.0, 1.0, 0.0, 0.8, 0.8, 1.0, 0.01, 0.0, 1.0]
[1.0, 16.0, 2.406413614236346, 0.9491703705136394, 0.6398668922205842, 8.741050238956417, 0.018065521363574203, 74.23452861852329, 8.90955219905697]
[7.0, 2.0, 3.3012591002383673, 0.9728522339150697, 0.9422850227947678, 9.169099564395065, 0.39872560404014207, 31.23952362963007, 8.4958726606866]
[8.0, 1.0, 4.060676223280425, 0.7634212740564505, 0.9665948338987111, 6.441334711715239, 0.2907523527549892, 91.55109780721644, 3.1402232260446357]
[10.0, 3.0, 0.5556366374487587, 0.4227875564013439, 0.7364883331741263, 8.95502645182711, 0.04849737336527855, 91.63521599149823, 1.7948725370873806]
[4.0, 1.0, 8.600539295625348, 0.6287911875483464, 0.9073634539714577, 8.432672448601073, 0.36714868801731043, 15.689344580456499, 4.9464302840980015]
[3.0, 18.0, 9.948902178259328, 0.9046314980578359, 0.957138097831606, 1.9130762073307999, 0.405530718201805, 61.26342560473025, 6.0084051637113465]
[3.0, 19.0, 3.8198270271579107, 0.6894578351126261, 0.5543713770110725, 7.700465312009595, 0.4411659710186625, 33.630556284485, 8.12897185311772]
[4.0, 5.0, 0.7288793307308084, 0.5103456644003924, 0.9915840895421646, 7.37052947906404, 0.1298730199798663, 79.21965728033653, 1.2963279227039668]
[7.0, 7.0, 7.2638166469780625, 0.6709012014870157, 0.4883125859162781, 9.543938021340644, 0.4521851205795392, 29.898044584589258, 4.590852969595296]
[8.0, 14.0, 3.0380574738275024, 0.7043919984115155, 0.4310281356119883, 4.616860239564879, 0.09639859847135122, 42.29455769723211, 6.484319919404111]
[17.0, 3.0, 2.08877085883222, 0.7141597135637903, 0.7236072741733259, 6.826557828783745, 0.23443143055732438, 61.99297992989442, 4.0067249368854565]
[17.0, 1.0, 6.104416783252777, 0.6519543237791199, 0.7872378413065656, 4.131766596817136, 0.2826996202923969, 36.2558391179784, 5.49745766949649]
[13.0, 13.0, 3.224633105854261, 0.5926411019336242, 0.9608199062209277, 7.060561273173503, 0.33119700512992273, 26.244867234839774, 4.465833902956942]
[14.0, 11.0, 1.3634781552242814, 0.8727750176675034, 0.7529301777140894, 2.631888335731908, 0.0800972967285068, 56.14007242778667, 2.6840193359695235]
[18.0, 3.0, 3.919072235989649, 0.9955728930841258, 0.5634079000700735, 6.310456414812638, 0.2605292769196807, 45.23389112506649, 2.3449984943559468]
[15.0, 8.0, 3.337740076126855, 0.9220735376561481, 0.5968064613556809, 3.1066473424442167, 0.041288623641959864, 40.12178383050822, 6.976595674488495]
[18.0, 18.0, 9.961689259761075, 0.5427240616964162, 0.9466483029826416, 7.287381794329605, 0.18282751949169093, 40.14339068761702, 6.239212975792191]
[15.0, 9.0, 4.625809491405755, 0.9404618495562136, 0.4326720995077533, 3.8717927514187864, 0.07945302026735544, 76.36849533404045, 8.331381314234967]
[6.0, 5.0, 4.819926090821504, 0.698462283354044, 0.577388050714758, 1.542062631388715, 0.2514691879705336, 50.35845588390024, 4.421479115790016]
[5.0, 10.0, 9.361719919819093, 0.49896415947586487, 0.6797122601327715, 9.94961110793027, 0.30071107246456014, 43.967139299384115, 8.316462972745075]
[9.0, 4.0, 5.364332910062616, 0.5166338522091805, 0.6834439067309794, 7.931092723031562, 0.14893243027845887, 81.98968101917745, 4.578947585733129]
[3.0, 7.0, 4.760366698323699, 0.6680715920999901, 0.5049452639374333, 7.407225111754705, 0.007687733980168752, 32.792793579054944, 7.830071856897426]
[12.0, 13.0, 4.055120967789948, 0.4193938472986829, 0.5895510449269006, 3.792531829643209, 0.23196892692541812, 87.33576255778416, 5.047541912957314]
[16.0, 9.0, 7.165101037657614, 0.8692783588834329, 0.5534891407168168, 4.057064013700361, 0.36149713278690965, 27.68457440984853, 7.23927523399297]
[13.0, 17.0, 8.734442328678867, 0.44791513754844947, 0.6089085857481855, 3.9850763479444815, 0.4821009463008167, 52.14063170735748, 8.273123164786545]
[14.0, 11.0, 6.8342199163679185, 0.7136634416398161, 0.47858040792856155, 3.62891330846143, 0.0434885933427787, 32.1071744600882, 2.2563465552890856]
[8.0, 14.0, 4.733147557872543, 0.6088902637921075, 0.7666175107414683, 4.069165869047383, 0.41445309139646386, 48.34413456401023, 7.636252903112645]
